"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ybcJ",1350.1822403746,-0.339587549606215,0.134328270862571,-2.52804229091611,0.0114700534682211,0.0332200225447991
"mog",1783.07762942356,-0.231029388507336,0.0913970840329274,-2.52775447873264,0.0114794597869685,0.03322412891719
"nfsA",661.954049024302,-0.299553687167317,0.118597919525493,-2.52579209117516,0.011543777498643,0.0333870449352268
"ydcW",426.580468088359,-0.382379763046653,0.151540965794305,-2.5232765347799,0.0116266930473372,0.033598773916782
"yfbV",1460.90065833645,0.215993485355099,0.0856070163354425,2.52308157206122,0.0116331412455316,0.033598773916782
"dgoR",454.757657159144,-0.330392602349714,0.130968669351177,-2.52268427240262,0.011646291358726,0.0336134113538803
"ydbD",119.999418000482,0.439644272360448,0.174305288559322,2.52226582448657,0.0116601557105622,0.0336198327384703
"yihO",240.475837932918,0.400330952034604,0.158727372803735,2.52212926455735,0.0116646834916116,0.0336198327384703
"folM",596.671783832236,0.304053666390209,0.120617598366776,2.52080683504937,0.0117086107187014,0.0337230692375895
"phoU",2764.9883863764,0.209514406500003,0.083160392984753,2.51940135177592,0.011755457544617,0.0338111673084801
"yeaZ",3262.31082907068,0.22726581557228,0.0902017570796371,2.51952758937536,0.011751243074446,0.0338111673084801
"dinG",1283.29266394372,-0.216438468842411,0.0859535156743847,-2.51808744696772,0.0117994022043604,0.0339141076488838
"yjgL",242.107031473305,-0.357781121948986,0.142194927904181,-2.51613139246485,0.0118650940167956,0.0340793687954784
"leuZ",13294.8522116599,0.524441014245217,0.20860768417817,2.51400621367954,0.0119368330732358,0.0342617589728004
"ulaB",32.6958760255201,-0.720917435235167,0.287176807210967,-2.51036092446548,0.0120607819792354,0.0345698085814197
"yjdA",352.634036359742,0.325297838978633,0.129572846221483,2.510540197771,0.0120546596713406,0.0345698085814197
"fabZ",10841.6943921175,0.248972079604218,0.0991989636079269,2.50982541096148,0.0120790865530254,0.0345984304228876
"gnsB",2075.90635825206,0.339855676887407,0.135536992469656,2.50747541829581,0.0121597039040901,0.0348053740792229
"tdk",1173.3708360576,0.252251414664083,0.100746010179528,2.50383528056917,0.0122855215989935,0.0351413234733246
"ygeK",25.5470475294219,0.891887561830665,0.357016511549657,2.49816894451005,0.0124836683423425,0.0356835578252938
"glyW",4092.3567591101,0.541911060909172,0.21710496842848,2.49607857817263,0.0125574780801511,0.0358698841588931
"htpG",6574.77608553337,0.368763904636875,0.147790870367475,2.49517377981442,0.0125895456720926,0.0359368019562341
"infA",28906.4669347347,0.377997473152429,0.151623838477042,2.49299501284993,0.0126670625409273,0.0361332737364312
"rygB",37.2520731098093,0.718805545690396,0.288712680261157,2.48969163751379,0.0127853970322588,0.0364458301968227
"nrdF",82.7843222676608,0.562366412994253,0.225993448305084,2.48841909892483,0.0128312426565182,0.036551464526342
"dacB",2328.92386554944,0.211201686502643,0.0851605207903321,2.48004221372282,0.0131366829194522,0.0373959372087623
"acrB",20162.2098389881,0.186416379392482,0.0752691933558296,2.4766623778099,0.0132617285212006,0.0377260799724168
"insD-2",1507.40079092447,-0.240285770622623,0.0971182226236115,-2.47415741486402,0.0133550837733973,0.0379656824426242
"zwf",3834.19714918908,-0.356378186139993,0.144155951424866,-2.47217116336496,0.0134295200312993,0.0381512116189712
"ftsQ",6205.8777057575,-0.213850096199494,0.0865496427734922,-2.4708374216998,0.0134797085277163,0.0382676503527454
"panB",5537.95849299376,-0.290104056308432,0.117534089001793,-2.46825460402392,0.0135773710137341,0.0385186125826193
"fiu",399.785965821951,1.24463651160229,0.504378518848796,2.4676636000341,0.0135998059730308,0.0385559598103852
"mtr",1859.79842076076,0.243342280505097,0.0987949085667666,2.46310547815978,0.0137739388256356,0.0389964680570581
"ybcY",183.983315798026,-0.363613151647138,0.147609909789204,-2.46333835015819,0.01376499497247,0.0389964680570581
"metA",543.753909815595,0.318863337227736,0.129496669624249,2.46232847650028,0.013803818062075,0.0390544757280067
"ygaP",458.452259063697,0.313220389498904,0.127385498095863,2.45883867615128,0.0139387236589138,0.039409348536657
"ileV",56.0812238082508,0.692282873534012,0.281792383719226,2.45671250726135,0.0140214845949605,0.0395895142093962
"sufI",6182.65221002026,0.179598216452903,0.073102982347502,2.45678371368169,0.0140187058871673,0.0395895142093962
"cysH",6574.25109506886,2.08753789129874,0.849896818491968,2.45622509212684,0.0140405181867583,0.0396163603383499
"lexA",7642.54719026831,-0.290662373796463,0.118357279011457,-2.45580479902995,0.0140569489649596,0.0396358310137402
"ybjD",2051.65082931563,-0.198704417995224,0.0810337797951072,-2.4521183449377,0.0142017945315774,0.0400171161631643
"mreB",23307.3440706472,0.253637520777507,0.103584839145872,2.44859694593266,0.0143413829985224,0.0403830818489199
"yiaT",96.0482282784952,-0.454714488127179,0.185817213567261,-2.44710637619472,0.0144008328980148,0.0405230473767548
"metF",1505.5052524036,0.295455558190612,0.120762215792449,2.44658940921062,0.0144215023200095,0.0405537715678968
"yhjY",652.160829913746,-0.289789307056071,0.118461678356779,-2.44627048236893,0.0144342667279573,0.0405622400821448
"mpaA",981.555230405318,-0.24614455720433,0.100643007240595,-2.44571941909389,0.014456345413768,0.0405968538662128
"mutS",4670.50216996972,-0.202592765493905,0.0829299307954425,-2.44293903962884,0.0145681978260227,0.0408833567870637
"potH",77.4062632321869,0.505534969250331,0.207081191027254,2.4412403982349,0.0146369076492955,0.0410484820724342
"mnmA",6188.28546564298,0.259400056992083,0.106577663141838,2.43390640538687,0.0149368568266074,0.0418614471306337
"udk",2529.04716695653,0.255028583165522,0.104845544898432,2.4324217439337,0.0149982321244981,0.0420051497682072
"ECDH10B_1334",152.889727980773,0.495999414269128,0.204259421398584,2.42828169625162,0.0151705550161488,0.0424306242852475
"yecF",1944.58245900807,0.315024355811931,0.129725099010296,2.42839942474763,0.0151656307719366,0.0424306242852475
"yliE",605.386035937276,0.378415498324818,0.156034035631589,2.42521124825799,0.0152994812104954,0.0427624612597114
"kdsB",3713.13836056503,-0.353472294316157,0.146146236030286,-2.41862058112059,0.0155794810309217,0.0435158237794516
"cysJ",7676.78878660153,2.06452929216296,0.855303217800979,2.41379811182162,0.0157872072401943,0.0440664395382337
"dacA",16148.9117341896,0.308117471506407,0.127721887895518,2.41240931044224,0.0158474794186475,0.0442050079826659
"cfa",5195.87335235355,-0.324845810750845,0.134985799799396,-2.40651839848044,0.0161053927645173,0.0448943220560507
"glnE",3072.23788724853,-0.299862379900655,0.124704979352793,-2.40457423157368,0.0161913174964599,0.0451036098243648
"yqaA",2352.1381823763,0.195271848618097,0.0812510502855116,2.40331476247905,0.0162471960108608,0.0452289747049331
"cydB",15121.4497402927,-0.374619107578458,0.155967257215402,-2.40190867151739,0.0163097797993536,0.0453726109043084
"ybfM",162.28144215982,-0.375592789947646,0.156388450561489,-2.40166577902099,0.0163206121454305,0.0453726109043084
"ybdO",129.707593583075,0.387900120056937,0.161675800710689,2.39924663030471,0.0164288450902102,0.0456429971477515
"trkG",717.049936131283,0.275499039212647,0.114903697225802,2.39765164972239,0.0165005491131196,0.0458116046471725
"caiC",324.672302345339,-0.279674698056392,0.11673770873783,-2.39575284696127,0.0165862700729032,0.0460188774070744
"yeiN",43.5597792316053,-0.736113205301006,0.30761546064985,-2.39296556728955,0.0167128094503855,0.0463390496694354
"sra",2466.7664038579,-0.270924660225255,0.113292889312478,-2.39136508804189,0.016785851848388,0.0465105648483983
"pqqL",173.732093955406,0.350166671551986,0.146494439556746,2.3903069127504,0.0168342984288733,0.0466137464485246
"spoT",26431.7266226634,0.213870696582628,0.0895746018360148,2.38762653920766,0.0169575639199087,0.0469238245794413
"yecN",903.202464556291,0.220669650447967,0.0924678939057952,2.38644616122415,0.0170120980989043,0.0470434281870632
"holB",1374.94077396841,0.231561627502419,0.0972118763470378,2.38203022309501,0.0172174843077751,0.047579745671785
"insC-1",253.873806272655,-0.30330899198254,0.127397287591862,-2.38081200719312,0.0172745251969319,0.047687481160043
"ycgE",1314.23215890493,0.24663649306544,0.103597959879673,2.38070801154678,0.0172794022861709,0.047687481160043
"hyfA",40.1611532709447,0.627006652965533,0.263584558758309,2.37876852847233,0.0173705798650683,0.047882430298495
"rpsM",53315.0152686641,0.292107888060757,0.122800670604297,2.37871574009576,0.0173730674009207,0.047882430298495
"puuB",51.4681488771998,0.568394693280138,0.239269060335897,2.37554614241474,0.0175230013387368,0.0482636838197394
"ydeU",202.451571676468,-0.410295555101468,0.172797274378628,-2.37443302608143,0.017575924442752,0.0483774121491764
"yqeF",623.002269233041,0.302148652068437,0.12728933738619,2.37371533447246,0.0176101213292871,0.0484394805611805
"eutB",3730.00303292766,-0.203980793878197,0.0859800031957521,-2.37242133399077,0.0176719258281114,0.048577355928034
"hyaA",46.8236914604072,-0.691937147588972,0.291766018059225,-2.37154810622434,0.0177137405911861,0.04866013680234
"groS",4545.00245763933,0.364376034320778,0.153667120378772,2.37120363434047,0.0177302595606321,0.0486733660149631
"modC",535.117320568096,-0.404063608021802,0.170804517731453,-2.3656494183432,0.0179984788860998,0.0493770934612725
"yrdC",1840.62815493245,0.327815193607535,0.138721054924711,2.36312500496376,0.0181215559152535,0.0496819716885559
"fecB",1872.68276852808,0.400108808013328,0.169379255034659,2.36220668187173,0.0181665109672173,0.0497069204688533
"relB",326.586774532811,-0.273883502070952,0.115923781081197,-2.36261705334744,0.0181464098267888,0.0497069204688533
"yfcI",432.217328036156,0.258751782807764,0.109533012248017,2.36231778435772,0.0181610669334181,0.0497069204688533
